mean_score,std dev score, max_features, min_samples_split, criterion, max_depth, min_samples_leaf
0.969847825584,0.00182086675345,None,2,gini,13,16
0.969636463732,0.00166653323914,None,16,gini,13,16
0.967523771387,0.000270508667235,None,64,gini,13,16
0.935785688869,0.00640882059559,None,512,gini,13,16
0.935070946305,0.00249621045236,None,1024,gini,13,16
0.919085619678,0.00229665260598,None,2048,gini,13,16
0.899311177732,0.0111145291498,None,4096,gini,13,16
0.854213383874,0.00258868984126,None,8192,gini,13,16
0.854145654846,0.00201147080584,None,16384,gini,13,16
0.953627565947,0.00194374311766,None,2,gini,13,64
0.953584617941,0.00192004270378,None,16,gini,13,64
0.953627565947,0.00194374311766,None,64,gini,13,64
0.934964737958,0.00604515070175,None,512,gini,13,64
0.935143546731,0.00255767892858,None,1024,gini,13,64
0.91907934013,0.00241408426264,None,2048,gini,13,64
0.898785513153,0.0110700559823,None,4096,gini,13,64
0.853702638485,0.00262120923137,None,8192,gini,13,64
0.854145654846,0.00201147080584,None,16384,gini,13,64
0.918991741422,0.00614046128251,None,2,gini,13,512
0.918991741422,0.00614046128251,None,16,gini,13,512
0.918991741422,0.00614046128251,None,64,gini,13,512
0.918991741422,0.00614046128251,None,512,gini,13,512
0.918991741422,0.00614046128251,None,1024,gini,13,512
0.905988470932,0.00279105305563,None,2048,gini,13,512
0.899225965863,0.0104494354668,None,4096,gini,13,512
0.854145654846,0.00201147080584,None,8192,gini,13,512
0.854145654846,0.00201147080584,None,16384,gini,13,512
0.926707418508,0.00188741674438,None,2,gini,13,1024
0.926707418508,0.00188741674438,None,16,gini,13,1024
0.926707418508,0.00188741674438,None,64,gini,13,1024
0.926707418508,0.00188741674438,None,512,gini,13,1024
0.926707418508,0.00188741674438,None,1024,gini,13,1024
0.926707418508,0.00188741674438,None,2048,gini,13,1024
0.89291003534,0.0106470858317,None,4096,gini,13,1024
0.854145654846,0.00201147080584,None,8192,gini,13,1024
0.854145654846,0.00201147080584,None,16384,gini,13,1024
0.861843963076,0.0121708828755,None,2,gini,13,2048
0.861843963076,0.0121708828755,None,16,gini,13,2048
0.861843963076,0.0121708828755,None,64,gini,13,2048
0.861843963076,0.0121708828755,None,512,gini,13,2048
0.861843963076,0.0121708828755,None,1024,gini,13,2048
0.861843963076,0.0121708828755,None,2048,gini,13,2048
0.861843963076,0.0121708828755,None,4096,gini,13,2048
0.854145654846,0.00201147080584,None,8192,gini,13,2048
0.854145654846,0.00201147080584,None,16384,gini,13,2048
0.854145654846,0.00201147080584,None,2,gini,13,4096
0.854145654846,0.00201147080584,None,16,gini,13,4096
0.854145654846,0.00201147080584,None,64,gini,13,4096
0.854145654846,0.00201147080584,None,512,gini,13,4096
0.854145654846,0.00201147080584,None,1024,gini,13,4096
0.854145654846,0.00201147080584,None,2048,gini,13,4096
0.854145654846,0.00201147080584,None,4096,gini,13,4096
0.854145654846,0.00201147080584,None,8192,gini,13,4096
0.854145654846,0.00201147080584,None,16384,gini,13,4096
0.854145654846,0.00201147080584,None,2,gini,13,8192
0.854145654846,0.00201147080584,None,16,gini,13,8192
0.854145654846,0.00201147080584,None,64,gini,13,8192
0.854145654846,0.00201147080584,None,512,gini,13,8192
0.854145654846,0.00201147080584,None,1024,gini,13,8192
0.854145654846,0.00201147080584,None,2048,gini,13,8192
0.854145654846,0.00201147080584,None,4096,gini,13,8192
0.854145654846,0.00201147080584,None,8192,gini,13,8192
0.854145654846,0.00201147080584,None,16384,gini,13,8192
0.847312460823,0.00835717451844,None,2,gini,13,16384
0.847312460823,0.00835717451844,None,16,gini,13,16384
0.847312460823,0.00835717451844,None,64,gini,13,16384
0.847312460823,0.00835717451844,None,512,gini,13,16384
0.847312460823,0.00835717451844,None,1024,gini,13,16384
0.847312460823,0.00835717451844,None,2048,gini,13,16384
0.847312460823,0.00835717451844,None,4096,gini,13,16384
0.847312460823,0.00835717451844,None,8192,gini,13,16384
0.847312460823,0.00835717451844,None,16384,gini,13,16384
0.963218124636,0.0049220085135,sqrt,2,gini,13,2
0.959533070696,0.0030829439376,sqrt,16,gini,13,2
0.955126109005,0.00244016073603,sqrt,64,gini,13,2
0.914306406574,0.00334112400438,sqrt,512,gini,13,2
0.906883540081,0.0044679846097,sqrt,1024,gini,13,2
0.88939722226,0.0137187679051,sqrt,2048,gini,13,2
0.874656118884,0.0152820117291,sqrt,4096,gini,13,2
0.859544181996,0.00571802852038,sqrt,8192,gini,13,2
0.827532300222,0.0305661900673,sqrt,16384,gini,13,2
0.949564004985,0.00502294581734,sqrt,2,gini,13,16
0.948993008733,0.000918664416151,sqrt,16,gini,13,16
0.95084020667,0.003694617915,sqrt,64,gini,13,16
0.914401152993,0.00153826017007,sqrt,512,gini,13,16
0.902143958858,0.00995706425354,sqrt,1024,gini,13,16
0.877827491194,0.0117484644025,sqrt,2048,gini,13,16
0.859825518885,0.00200175329841,sqrt,4096,gini,13,16
0.842802472812,0.0107507934392,sqrt,8192,gini,13,16
0.786130760102,0.00895036333708,sqrt,16384,gini,13,16
0.929547836372,0.00776064872903,sqrt,2,gini,13,64
0.946557349547,0.00370915543784,sqrt,16,gini,13,64
0.936337346638,0.00688835134728,sqrt,64,gini,13,64
0.910117745165,0.00548357886089,sqrt,512,gini,13,64
0.89781688671,0.0115838152205,sqrt,1024,gini,13,64
0.878615361106,0.0186506240255,sqrt,2048,gini,13,64
0.851396884086,0.0177664279008,sqrt,4096,gini,13,64
0.826721911785,0.0146779267929,sqrt,8192,gini,13,64
0.815116316371,0.0293340874829,sqrt,16384,gini,13,64
0.885000862977,0.00523665624839,sqrt,2,gini,13,512
0.883159754997,0.0102473546268,sqrt,16,gini,13,512
0.883392257772,0.0011275512176,sqrt,64,gini,13,512
0.887277599014,0.0184075721878,sqrt,512,gini,13,512
0.889711601325,0.00808573601895,sqrt,1024,gini,13,512
0.877541684211,0.017509465337,sqrt,2048,gini,13,512
0.845195482832,0.0284419479922,sqrt,4096,gini,13,512
0.835580785764,0.0326593849605,sqrt,8192,gini,13,512
0.866257359966,0.0106863959328,sqrt,16384,gini,13,512
0.874962118684,0.00498970656207,sqrt,2,gini,13,1024
0.863330194305,0.00808620058613,sqrt,16,gini,13,1024
0.866849036763,0.00817947771363,sqrt,64,gini,13,1024
0.886940124276,0.00335218815813,sqrt,512,gini,13,1024
0.87909204219,0.00271926930043,sqrt,1024,gini,13,1024
0.869142370113,0.0108027041478,sqrt,2048,gini,13,1024
0.862082956585,0.019400901898,sqrt,4096,gini,13,1024
0.85006627513,0.0190573891023,sqrt,8192,gini,13,1024
0.810317812775,0.0129028628182,sqrt,16384,gini,13,1024
0.837617617126,0.00144605847409,sqrt,2,gini,13,2048
0.85307043897,0.0120439510686,sqrt,16,gini,13,2048
0.848489069051,0.0191891294262,sqrt,64,gini,13,2048
0.863623178131,0.00625916495544,sqrt,512,gini,13,2048
0.828704347106,0.0126145678417,sqrt,1024,gini,13,2048
0.841810691029,0.0176622368927,sqrt,2048,gini,13,2048
0.836684605107,0.0229833521137,sqrt,4096,gini,13,2048
0.832166561063,0.030215142355,sqrt,8192,gini,13,2048
0.800872648095,0.0247112756642,sqrt,16384,gini,13,2048
0.819183077873,0.0326216690265,sqrt,2,gini,13,4096
0.838763778594,0.044484920511,sqrt,16,gini,13,4096
0.820932072602,0.0294252576811,sqrt,64,gini,13,4096
0.838178397479,0.0127419908482,sqrt,512,gini,13,4096
0.840404352309,0.00780016117285,sqrt,1024,gini,13,4096
0.835173456053,0.000725574065551,sqrt,2048,gini,13,4096
0.857591621876,0.0320578368343,sqrt,4096,gini,13,4096
0.814550313512,0.0305340323384,sqrt,8192,gini,13,4096
0.826271543153,0.0186578929234,sqrt,16384,gini,13,4096
0.797683732524,0.0428403102956,sqrt,2,gini,13,8192
0.813368448023,0.0294168588098,sqrt,16,gini,13,8192
0.801048737537,0.0249510381807,sqrt,64,gini,13,8192
0.783551040812,0.00470444937328,sqrt,512,gini,13,8192
0.838310954986,0.0259271388396,sqrt,1024,gini,13,8192
0.807354953831,0.0216850542353,sqrt,2048,gini,13,8192
0.76761181252,0.119997925624,sqrt,4096,gini,13,8192
0.859617159452,0.00847754568255,sqrt,8192,gini,13,8192
0.821648760572,0.0187901739902,sqrt,16384,gini,13,8192
0.752665288159,0.116307892493,sqrt,2,gini,13,16384
0.731824958345,0.158109176977,sqrt,16,gini,13,16384
0.741021683945,0.15856033042,sqrt,64,gini,13,16384
0.774557947796,0.0682904113992,sqrt,512,gini,13,16384
0.74551168897,0.0460766660964,sqrt,1024,gini,13,16384
0.653507185344,0.0921027917464,sqrt,2048,gini,13,16384
0.751493702491,0.0959365278857,sqrt,4096,gini,13,16384
0.735484347052,0.104255467911,sqrt,8192,gini,13,16384
0.681261183757,0.0785193346683,sqrt,16384,gini,13,16384
0.954188097825,0.00536983325513,log2,2,gini,13,2
0.956615288478,0.000692455053413,log2,16,gini,13,2
0.951316008939,0.00706481324196,log2,64,gini,13,2
0.919210019819,0.000866974900162,log2,512,gini,13,2
0.899035862816,0.00637999154631,log2,1024,gini,13,2
0.870856100675,0.0082691034309,log2,2048,gini,13,2
0.850285946247,0.0211315311382,log2,4096,gini,13,2
0.849214852967,0.0212848042592,log2,8192,gini,13,2
0.824754655041,0.049202051852,log2,16384,gini,13,2
0.950569491141,0.000662242298336,log2,2,gini,13,16
0.950807331025,0.00400397251238,log2,16,gini,13,16
0.94089491401,0.00831883547175,log2,64,gini,13,16
0.915362168142,0.00688522808317,log2,512,gini,13,16
0.893021175324,0.00646906381201,log2,1024,gini,13,16
0.889902020573,0.00364445130086,log2,2048,gini,13,16
0.847946130042,0.0100895859929,log2,4096,gini,13,16
0.848805917647,0.0157025357739,log2,8192,gini,13,16
0.81362125733,0.0318541870201,log2,16384,gini,13,16
0.928866681248,0.00250892568071,log2,2,gini,13,64
0.926942659233,0.00842415340739,log2,16,gini,13,64
0.935794475355,0.00681581492329,log2,64,gini,13,64
0.91740659547,0.00888484722651,log2,512,gini,13,64
0.888493580943,0.00812621068358,log2,1024,gini,13,64
0.86036524142,0.00896768426819,log2,2048,gini,13,64
0.862493973354,0.0141189978247,log2,4096,gini,13,64
0.834458452404,0.0171917243552,log2,8192,gini,13,64
0.842739094974,0.0109063959823,log2,16384,gini,13,64
0.884037096227,0.00513983392406,log2,2,gini,13,512
0.877941229377,0.00887690598628,log2,16,gini,13,512
0.881213194731,0.0159042988841,log2,64,gini,13,512
0.886218366856,0.00567786599737,log2,512,gini,13,512
0.876970021224,0.00826163798193,log2,1024,gini,13,512
0.84700403176,0.000701328289161,log2,2048,gini,13,512
0.851978140391,0.0301885500871,log2,4096,gini,13,512
0.851405349457,0.0150762987847,log2,8192,gini,13,512
0.836458643677,0.0281879633099,log2,16384,gini,13,512
0.87614493717,0.00869775450223,log2,2,gini,13,1024
0.862873608197,0.0124892234238,log2,16,gini,13,1024
0.847782204824,0.0053912606972,log2,64,gini,13,1024
0.865949131235,0.00617007605546,log2,512,gini,13,1024
0.848091304678,0.00160163763868,log2,1024,gini,13,1024
0.861266041047,0.0072479363663,log2,2048,gini,13,1024
0.850729056,0.00919781096728,log2,4096,gini,13,1024
0.778414907441,0.020951571469,log2,8192,gini,13,1024
0.811566951583,0.0188131900569,log2,16384,gini,13,1024
0.862725359979,0.00794525708511,log2,2,gini,13,2048
0.839758207034,0.0101081123033,log2,16,gini,13,2048
0.826854180766,0.0362144340709,log2,64,gini,13,2048
0.858219974173,0.0281833549003,log2,512,gini,13,2048
0.842737406015,0.0183487663142,log2,1024,gini,13,2048
0.870470586592,0.0209945921598,log2,2048,gini,13,2048
0.849972503531,0.0257097756542,log2,4096,gini,13,2048
0.81938560356,0.0163891544656,log2,8192,gini,13,2048
0.788282128052,0.058761201295,log2,16384,gini,13,2048
0.85029107009,0.0103460739764,log2,2,gini,13,4096
0.837728760978,0.00288844008354,log2,16,gini,13,4096
0.844211686018,0.00735267852934,log2,64,gini,13,4096
0.847211289715,0.00822034735262,log2,512,gini,13,4096
0.821373973451,0.0248418007567,log2,1024,gini,13,4096
0.830513752103,0.018714819362,log2,2048,gini,13,4096
0.82278984213,0.00874907676716,log2,4096,gini,13,4096
0.829103086896,0.0340176150218,log2,8192,gini,13,4096
0.8305587699,0.0218876604908,log2,16384,gini,13,4096
0.752872943699,0.0987919499293,log2,2,gini,13,8192
0.77954829216,0.0457556484435,log2,16,gini,13,8192
0.769263817507,0.023044855476,log2,64,gini,13,8192
0.754372565193,0.0706940537535,log2,512,gini,13,8192
0.767166551798,0.0400998929568,log2,1024,gini,13,8192
0.786481688102,0.0864718222074,log2,2048,gini,13,8192
0.812870522558,0.0151766452992,log2,4096,gini,13,8192
0.796457256229,0.0796527990879,log2,8192,gini,13,8192
0.807981045448,0.0341609611207,log2,16384,gini,13,8192
0.713876806859,0.134472308215,log2,2,gini,13,16384
0.744810390818,0.101654313191,log2,16,gini,13,16384
0.821481541532,0.0345414771097,log2,64,gini,13,16384
0.710335400358,0.110019687337,log2,512,gini,13,16384
0.627724470652,0.0409213287636,log2,1024,gini,13,16384
0.64767077372,0.0932029764575,log2,2048,gini,13,16384
0.355373542003,0.252397011262,log2,4096,gini,13,16384
0.654183286902,0.143654270349,log2,8192,gini,13,16384
0.64374639943,0.0976647625419,log2,16384,gini,13,16384
0.975534718224,0.000315390733061,None,2,gini,14,2
0.974378233281,0.000966333264907,None,16,gini,14,2
0.968374373656,0.00024645493274,None,64,gini,14,2
0.936119676986,0.00616799421147,None,512,gini,14,2
0.935277060638,0.00236279800746,None,1024,gini,14,2
0.919213424315,0.00228336815216,None,2048,gini,14,2
0.899403256865,0.0109850276182,None,4096,gini,14,2
0.854340439071,0.00243502292572,None,8192,gini,14,2
0.854145654846,0.00201147080584,None,16384,gini,14,2
0.969789321327,0.0024470374927,None,2,gini,14,16
0.96977283489,0.00242556859074,None,16,gini,14,16
0.967364005195,0.000359022291743,None,64,gini,14,16
0.935832058994,0.00632433323765,None,512,gini,14,16
0.9350614639,0.00249271618911,None,1024,gini,14,16
0.91902777233,0.00237828759855,None,2048,gini,14,16
0.899311177732,0.0111145291498,None,4096,gini,14,16
0.854213383874,0.00258868984126,None,8192,gini,14,16
0.854145654846,0.00201147080584,None,16384,gini,14,16
0.953584617941,0.00192004270378,None,2,gini,14,64
0.953627565947,0.00194374311766,None,16,gini,14,64
0.953584617941,0.00192004270378,None,64,gini,14,64
0.934964737958,0.00604515070175,None,512,gini,14,64
0.935143546731,0.00255767892858,None,1024,gini,14,64
0.91907934013,0.00241408426264,None,2048,gini,14,64
0.898785513153,0.0110700559823,None,4096,gini,14,64
0.853702638485,0.00262120923137,None,8192,gini,14,64
0.854145654846,0.00201147080584,None,16384,gini,14,64
0.918991741422,0.00614046128251,None,2,gini,14,512
0.918991741422,0.00614046128251,None,16,gini,14,512
0.918991741422,0.00614046128251,None,64,gini,14,512
0.918991741422,0.00614046128251,None,512,gini,14,512
0.918991741422,0.00614046128251,None,1024,gini,14,512
0.905988470932,0.00279105305563,None,2048,gini,14,512
0.899225965863,0.0104494354668,None,4096,gini,14,512
0.854145654846,0.00201147080584,None,8192,gini,14,512
0.854145654846,0.00201147080584,None,16384,gini,14,512
0.926707418508,0.00188741674438,None,2,gini,14,1024
0.926707418508,0.00188741674438,None,16,gini,14,1024
0.926707418508,0.00188741674438,None,64,gini,14,1024
0.926707418508,0.00188741674438,None,512,gini,14,1024
0.926707418508,0.00188741674438,None,1024,gini,14,1024
0.926707418508,0.00188741674438,None,2048,gini,14,1024
0.89291003534,0.0106470858317,None,4096,gini,14,1024
0.854145654846,0.00201147080584,None,8192,gini,14,1024
0.854145654846,0.00201147080584,None,16384,gini,14,1024
0.861843963076,0.0121708828755,None,2,gini,14,2048
0.861843963076,0.0121708828755,None,16,gini,14,2048
0.861843963076,0.0121708828755,None,64,gini,14,2048
0.861843963076,0.0121708828755,None,512,gini,14,2048
0.861843963076,0.0121708828755,None,1024,gini,14,2048
0.861843963076,0.0121708828755,None,2048,gini,14,2048
0.861843963076,0.0121708828755,None,4096,gini,14,2048
0.854145654846,0.00201147080584,None,8192,gini,14,2048
0.854145654846,0.00201147080584,None,16384,gini,14,2048
0.854145654846,0.00201147080584,None,2,gini,14,4096
0.854145654846,0.00201147080584,None,16,gini,14,4096
0.854145654846,0.00201147080584,None,64,gini,14,4096
0.854145654846,0.00201147080584,None,512,gini,14,4096
0.854145654846,0.00201147080584,None,1024,gini,14,4096
0.854145654846,0.00201147080584,None,2048,gini,14,4096
0.854145654846,0.00201147080584,None,4096,gini,14,4096
0.854145654846,0.00201147080584,None,8192,gini,14,4096
0.854145654846,0.00201147080584,None,16384,gini,14,4096
0.854145654846,0.00201147080584,None,2,gini,14,8192
0.854145654846,0.00201147080584,None,16,gini,14,8192
0.854145654846,0.00201147080584,None,64,gini,14,8192
0.854145654846,0.00201147080584,None,512,gini,14,8192
0.854145654846,0.00201147080584,None,1024,gini,14,8192
0.854145654846,0.00201147080584,None,2048,gini,14,8192
0.854145654846,0.00201147080584,None,4096,gini,14,8192
0.854145654846,0.00201147080584,None,8192,gini,14,8192
0.854145654846,0.00201147080584,None,16384,gini,14,8192
0.847312460823,0.00835717451844,None,2,gini,14,16384
0.847312460823,0.00835717451844,None,16,gini,14,16384
0.847312460823,0.00835717451844,None,64,gini,14,16384
0.847312460823,0.00835717451844,None,512,gini,14,16384
0.847312460823,0.00835717451844,None,1024,gini,14,16384
0.847312460823,0.00835717451844,None,2048,gini,14,16384
0.847312460823,0.00835717451844,None,4096,gini,14,16384
0.847312460823,0.00835717451844,None,8192,gini,14,16384
0.847312460823,0.00835717451844,None,16384,gini,14,16384
0.963873838232,0.00248268422568,sqrt,2,gini,14,2
0.962937717173,0.0028930203503,sqrt,16,gini,14,2
0.955462982108,0.00347322604279,sqrt,64,gini,14,2
0.921792070488,0.00360527924011,sqrt,512,gini,14,2
0.904941097185,0.0186184163516,sqrt,1024,gini,14,2
0.889990163537,0.0129487643025,sqrt,2048,gini,14,2
0.8439123134,0.0195752198092,sqrt,4096,gini,14,2
0.842901695129,0.00738197830929,sqrt,8192,gini,14,2
0.832319568897,0.0304154067391,sqrt,16384,gini,14,2
0.953278253246,0.000688653467219,sqrt,2,gini,14,16
0.954015049703,0.000644071490571,sqrt,16,gini,14,16
0.951654515808,0.000960881403069,sqrt,64,gini,14,16
0.924440813264,0.00339910622662,sqrt,512,gini,14,16
0.894763196582,0.0108046583207,sqrt,1024,gini,14,16
0.882540838314,0.0201576257202,sqrt,2048,gini,14,16
0.849296086329,0.0107059833091,sqrt,4096,gini,14,16
0.8587221255,0.0233445995822,sqrt,8192,gini,14,16
0.830241460804,0.0292306189674,sqrt,16384,gini,14,16
0.935633607622,0.00603305171819,sqrt,2,gini,14,64
0.93376646202,0.00510808681262,sqrt,16,gini,14,64
0.933959553213,0.00106594834499,sqrt,64,gini,14,64
0.914513938984,0.00951759723652,sqrt,512,gini,14,64
0.896230492984,0.00636320012951,sqrt,1024,gini,14,64
0.884190643278,0.00467389159959,sqrt,2048,gini,14,64
0.87729883672,0.0132702356885,sqrt,4096,gini,14,64
0.851403458481,0.00796809992399,sqrt,8192,gini,14,64
0.839571981736,0.035695394701,sqrt,16384,gini,14,64
0.894477772109,0.0114505457293,sqrt,2,gini,14,512
0.884633310653,0.0131619572971,sqrt,16,gini,14,512
0.883288494578,0.0113716127253,sqrt,64,gini,14,512
0.882329716689,0.0153040840267,sqrt,512,gini,14,512
0.876136079223,0.00846452715728,sqrt,1024,gini,14,512
0.887371749328,0.00758474271752,sqrt,2048,gini,14,512
0.864655156713,0.00666845261734,sqrt,4096,gini,14,512
0.846980978511,0.0234923710297,sqrt,8192,gini,14,512
0.850882899586,0.0123984518003,sqrt,16384,gini,14,512
0.854049356197,0.0338347007693,sqrt,2,gini,14,1024
0.876944442604,0.00758834918274,sqrt,16,gini,14,1024
0.856903089805,0.00630959219344,sqrt,64,gini,14,1024
0.874367833757,0.0178547848389,sqrt,512,gini,14,1024
0.864296878502,0.0146552405434,sqrt,1024,gini,14,1024
0.845695105274,0.0073734238657,sqrt,2048,gini,14,1024
0.8541033156,0.0181495272496,sqrt,4096,gini,14,1024
0.844921531007,0.0162008300921,sqrt,8192,gini,14,1024
0.823856755957,0.034398750936,sqrt,16384,gini,14,1024
0.84995209782,0.0223798177661,sqrt,2,gini,14,2048
0.829591436246,0.0146970026159,sqrt,16,gini,14,2048
0.850476235038,0.0207000963175,sqrt,64,gini,14,2048
0.848239904156,0.0281867927119,sqrt,512,gini,14,2048
0.798337378952,0.0153671832912,sqrt,1024,gini,14,2048
0.829466414092,0.0039970587498,sqrt,2048,gini,14,2048
0.835780995956,0.0013657728441,sqrt,4096,gini,14,2048
0.871395826091,0.0170584289319,sqrt,8192,gini,14,2048
0.778984260351,0.0385265981496,sqrt,16384,gini,14,2048
0.81942641885,0.0508266306902,sqrt,2,gini,14,4096
0.821553411846,0.0536780902567,sqrt,16,gini,14,4096
0.823787158585,0.0274022308127,sqrt,64,gini,14,4096
0.853667099056,0.00461972426283,sqrt,512,gini,14,4096
0.812035841582,0.0287943909658,sqrt,1024,gini,14,4096
0.841331185641,0.012909714391,sqrt,2048,gini,14,4096
0.823784342616,0.0274224890078,sqrt,4096,gini,14,4096
0.854724988836,0.00565036135249,sqrt,8192,gini,14,4096
0.829799622385,0.0118903342274,sqrt,16384,gini,14,4096
0.779382544279,0.0909491959313,sqrt,2,gini,14,8192
0.847312460823,0.00835717451844,sqrt,16,gini,14,8192
0.788048514719,0.0485283945462,sqrt,64,gini,14,8192
0.800111991131,0.0362738271812,sqrt,512,gini,14,8192
0.753474700671,0.0798666882814,sqrt,1024,gini,14,8192
0.818009380139,0.0365144246793,sqrt,2048,gini,14,8192
0.797658965297,0.0380692366531,sqrt,4096,gini,14,8192
0.812922364042,0.0310236619223,sqrt,8192,gini,14,8192
0.801048737537,0.0249510381807,sqrt,16384,gini,14,8192
0.769920271042,0.10684644213,sqrt,2,gini,14,16384
0.674425905358,0.0894253485675,sqrt,16,gini,14,16384
0.816891078913,0.0255157041903,sqrt,64,gini,14,16384
0.815476721649,0.0285807548015,sqrt,512,gini,14,16384
0.663197366575,0.0840477378799,sqrt,1024,gini,14,16384
0.643070085276,0.0976064510743,sqrt,2048,gini,14,16384
0.714480930686,0.0470661350565,sqrt,4096,gini,14,16384
0.780380838204,0.000641531374361,sqrt,8192,gini,14,16384
0.712216802931,0.0921734768584,sqrt,16384,gini,14,16384
0.961260115443,0.00490278707215,log2,2,gini,14,2
0.961145858947,0.00336420239126,log2,16,gini,14,2
0.955725658002,0.00531997566095,log2,64,gini,14,2
0.916445207765,0.00347728488515,log2,512,gini,14,2
0.890069227569,0.00263427834915,log2,1024,gini,14,2
0.892096386189,0.0140014564911,log2,2048,gini,14,2
0.845513570407,0.019862395346,log2,4096,gini,14,2
0.862363653432,0.00722537288659,log2,8192,gini,14,2
0.850892504628,0.00428903172966,log2,16384,gini,14,2
0.946764192158,0.00215224506017,log2,2,gini,14,16
0.950067439633,0.00250852507257,log2,16,gini,14,16
0.94980149519,0.00433518802033,log2,64,gini,14,16
0.907490062091,0.0122390861514,log2,512,gini,14,16
0.903727003553,0.00689357810729,log2,1024,gini,14,16
0.877950775353,0.0133046445261,log2,2048,gini,14,16
0.863300900587,0.0156947002327,log2,4096,gini,14,16
0.832949095973,0.0310795149112,log2,8192,gini,14,16
0.811921463467,0.0385904992573,log2,16384,gini,14,16
0.929501922503,0.00283993141199,log2,2,gini,14,64
0.926325515758,0.00327762665632,log2,16,gini,14,64
0.930928043764,0.00343900961195,log2,64,gini,14,64
0.904456870224,0.00675982573935,log2,512,gini,14,64
0.890599903914,0.0129587858296,log2,1024,gini,14,64
0.889724981401,0.00469461994037,log2,2048,gini,14,64
0.842690690186,0.0288992403955,log2,4096,gini,14,64
0.832149792437,0.0139646606085,log2,8192,gini,14,64
0.818603158991,0.021517993875,log2,16384,gini,14,64
0.879381310806,0.0125261567284,log2,2,gini,14,512
0.884893478799,0.00666663362798,log2,16,gini,14,512
0.87948504334,0.00351829871526,log2,64,gini,14,512
0.869020870057,0.009145283901,log2,512,gini,14,512
0.886207359136,0.0285118186943,log2,1024,gini,14,512
0.857701925304,0.00951624418937,log2,2048,gini,14,512
0.851312921837,0.0201211282146,log2,4096,gini,14,512
0.823803720787,0.0338709216814,log2,8192,gini,14,512
0.798507468288,0.0408419249797,log2,16384,gini,14,512
0.873073167712,0.0172541455689,log2,2,gini,14,1024
0.873073167712,0.0172541455689,log2,16,gini,14,1024
0.844800250805,0.0201787048494,log2,64,gini,14,1024
0.852746315638,0.0353304574587,log2,512,gini,14,1024
0.856432596412,0.0149354302392,log2,1024,gini,14,1024
0.856432596412,0.0149354302392,log2,2048,gini,14,1024
0.875091829671,0.0114217000006,log2,4096,gini,14,1024
0.826456426993,0.0228412301807,log2,8192,gini,14,1024
0.811921463467,0.0385904992573,log2,16384,gini,14,1024
0.839978537538,0.0200777855789,log2,2,gini,14,2048
0.853439813583,0.00733317052255,log2,16,gini,14,2048
0.840493761135,0.0294121032536,log2,64,gini,14,2048
0.841730710686,0.0183040978504,log2,512,gini,14,2048
0.849303454983,0.0131432799141,log2,1024,gini,14,2048
0.851952671359,0.0156665534995,log2,2048,gini,14,2048
0.837407873366,0.0143338022359,log2,4096,gini,14,2048
0.822182992885,0.0298718231133,log2,8192,gini,14,2048
0.83152305014,0.0236291523622,log2,16384,gini,14,2048
0.857350988563,0.0323893728165,log2,2,gini,14,4096
0.859125275623,0.00896860367657,log2,16,gini,14,4096
0.82349863609,0.0369193200846,log2,64,gini,14,4096
0.842756390686,0.0231711169877,log2,512,gini,14,4096
0.836937779717,0.0275406196126,log2,1024,gini,14,4096
0.82081051927,0.0469934167086,log2,2048,gini,14,4096
0.80003978453,0.033112879915,log2,4096,gini,14,4096
0.816117430776,0.0284958411149,log2,8192,gini,14,4096
0.802433572585,0.0674126862189,log2,16384,gini,14,4096
0.807886623755,0.0277224102285,log2,2,gini,14,8192
0.786722861272,0.00956141051732,log2,16,gini,14,8192
0.802252267346,0.0676686489348,log2,64,gini,14,8192
0.771527478028,0.0713863907163,log2,512,gini,14,8192
0.811961679393,0.0279843544303,log2,1024,gini,14,8192
0.812227981149,0.0186088905694,log2,2048,gini,14,8192
0.790242611852,0.00883380088293,log2,4096,gini,14,8192
0.805067057556,0.0216380326137,log2,8192,gini,14,8192
0.834620474862,0.0303913474773,log2,16384,gini,14,8192
0.612841641786,0.0170208406385,log2,2,gini,14,16384
0.476704638962,0.350825764342,log2,16,gini,14,16384
0.375702667285,0.269920270775,log2,64,gini,14,16384
0.773443462638,0.101907038305,log2,512,gini,14,16384
0.744729785388,0.091377567216,log2,1024,gini,14,16384
0.744729785388,0.091377567216,log2,2048,gini,14,16384
0.711356762009,0.0924242452091,log2,4096,gini,14,16384
0.805586570184,0.0348501206929,log2,8192,gini,14,16384
0.623270035133,0.112343141579,log2,16384,gini,14,16384
0.959245618996,0.00303116290542,None,2,entropy,9,2
0.9593965852,0.00292400930384,None,16,entropy,9,2
0.957760174746,0.00248092422646,None,64,entropy,9,2
0.939547868521,0.00277536200086,None,512,entropy,9,2
0.925661049031,0.00342943942933,None,1024,entropy,9,2
0.922899791581,0.00127360123831,None,2048,entropy,9,2
0.87102722081,0.000601314559981,None,4096,entropy,9,2
0.854145654846,0.00201147080584,None,8192,entropy,9,2
0.854145654846,0.00201147080584,None,16384,entropy,9,2
0.958799399849,0.00236989185371,None,2,entropy,9,16
0.958799449046,0.00238177439138,None,16,entropy,9,16
0.957848716476,0.00197213489425,None,64,entropy,9,16
0.939660112963,0.0028051717342,None,512,entropy,9,16
0.925546207465,0.00346544195417,None,1024,entropy,9,16
